# step energy mass x-momentum y-momentum z-momentum 
10751 2.0217929e+04 1.4974986e-01 3.1528131e+01 8.4594052e+00 0.0000000e+00
10752 2.0532130e+04 1.5047531e-01 3.1869707e+01 8.7186525e+00 0.0000000e+00
10753 2.0823006e+04 1.5142591e-01 3.2464216e+01 8.9119264e+00 0.0000000e+00
10754 2.1062283e+04 1.5216131e-01 3.3003128e+01 9.0134817e+00 0.0000000e+00
10755 2.1233055e+04 1.5263711e-01 3.3415506e+01 8.8519130e+00 0.0000000e+00
10756 2.1543764e+04 1.5378661e-01 3.3860813e+01 8.8132874e+00 0.0000000e+00
10757 2.1824429e+04 1.5479837e-01 3.4642742e+01 8.7761443e+00 0.0000000e+00
10758 2.1845280e+04 1.5477764e-01 3.4894083e+01 8.5956420e+00 0.0000000e+00
10759 2.1546686e+04 1.5484793e-01 3.4725270e+01 8.4260201e+00 0.0000000e+00
10760 2.1366141e+04 1.5559058e-01 3.5071854e+01 8.2372004e+00 0.0000000e+00
10761 2.1486921e+04 1.5685861e-01 3.5804130e+01 8.1099357e+00 0.0000000e+00
10762 2.1592904e+04 1.5804944e-01 3.6384846e+01 7.9884533e+00 0.0000000e+00
10763 2.1782309e+04 1.5965181e-01 3.6985677e+01 7.8941908e+00 0.0000000e+00
10764 2.2046305e+04 1.6162535e-01 3.7771376e+01 7.9590259e+00 0.0000000e+00
10765 2.2339217e+04 1.6438872e-01 3.8664697e+01 8.1439580e+00 0.0000000e+00
10766 2.2418134e+04 1.6664122e-01 3.9213946e+01 8.3476843e+00 0.0000000e+00
10767 2.2563833e+04 1.6903651e-01 3.9725264e+01 8.4890138e+00 0.0000000e+00
10768 2.2780921e+04 1.7138097e-01 4.0469489e+01 8.6305391e+00 0.0000000e+00
10769 2.3019947e+04 1.7332612e-01 4.1217764e+01 8.7540202e+00 0.0000000e+00
10770 2.3344372e+04 1.7555878e-01 4.2138985e+01 8.7789307e+00 0.0000000e+00
10771 2.3737545e+04 1.7773821e-01 4.3109481e+01 8.8062091e+00 0.0000000e+00
10772 2.3897366e+04 1.7915615e-01 4.3749669e+01 8.7713370e+00 0.0000000e+00
10773 2.3923146e+04 1.8036677e-01 4.4307190e+01 8.7407702e+00 0.0000000e+00
10774 2.3675099e+04 1.7982884e-01 4.4271742e+01 8.6981950e+00 0.0000000e+00
10775 2.3487551e+04 1.7926234e-01 4.4227686e+01 8.6559972e+00 0.0000000e+00
10776 2.3211114e+04 1.7881684e-01 4.3972298e+01 8.5356140e+00 0.0000000e+00
10777 2.2772024e+04 1.7809178e-01 4.3506219e+01 8.3867658e+00 0.0000000e+00
10778 2.1998046e+04 1.7541603e-01 4.2043680e+01 8.3028635e+00 0.0000000e+00
10779 2.1162014e+04 1.7266221e-01 4.0488719e+01 8.2556105e+00 0.0000000e+00
10780 2.0597925e+04 1.7084739e-01 3.9189761e+01 8.2061571e+00 0.0000000e+00
10781 2.0376785e+04 1.6929705e-01 3.8334076e+01 8.1550281e+00 0.0000000e+00
10782 2.0325198e+04 1.6838516e-01 3.7934415e+01 8.1643977e+00 0.0000000e+00
10783 2.0481025e+04 1.6863878e-01 3.8101614e+01 8.2731331e+00 0.0000000e+00
10784 2.0638652e+04 1.6834614e-01 3.8200406e+01 8.2420370e+00 0.0000000e+00
10785 2.0690789e+04 1.6701371e-01 3.7849007e+01 8.1466650e+00 0.0000000e+00
10786 2.0620662e+04 1.6491314e-01 3.7054993e+01 8.1977202e+00 0.0000000e+00
10787 2.0557294e+04 1.6259288e-01 3.6309310e+01 8.2072815e+00 0.0000000e+00
10788 2.0475517e+04 1.6115198e-01 3.5876307e+01 8.2134522e+00 0.0000000e+00
10789 2.0421417e+04 1.6044772e-01 3.5578812e+01 8.1995039e+00 0.0000000e+00
10790 2.0216857e+04 1.5963818e-01 3.4896083e+01 8.1311803e+00 0.0000000e+00
10791 2.0024348e+04 1.5880849e-01 3.4403100e+01 7.9892530e+00 0.0000000e+00
10792 1.9944404e+04 1.5830299e-01 3.4292132e+01 7.8712483e+00 0.0000000e+00
10793 1.9869135e+04 1.5748623e-01 3.4059123e+01 7.7509740e+00 0.0000000e+00
10794 1.9702780e+04 1.5644596e-01 3.3782953e+01 7.6517756e+00 0.0000000e+00
10795 1.9344735e+04 1.5484572e-01 3.3252611e+01 7.5167962e+00 0.0000000e+00
10796 1.8909552e+04 1.5338781e-01 3.2616270e+01 7.4431054e+00 0.0000000e+00
10797 1.8438644e+04 1.5173178e-01 3.1815232e+01 7.3986234e+00 0.0000000e+00
10798 1.8115271e+04 1.5093839e-01 3.1365942e+01 7.3201439e+00 0.0000000e+00
10799 1.7859046e+04 1.5027141e-01 3.0847201e+01 7.2281615e+00 0.0000000e+00
10800 1.7720382e+04 1.5021767e-01 3.0706549e+01 7.1399209e+00 0.0000000e+00
10801 1.7502688e+04 1.4994238e-01 3.0523062e+01 7.0478407e+00 0.0000000e+00
10802 1.7404860e+04 1.4971592e-01 3.0437131e+01 6.9627314e+00 0.0000000e+00
10803 1.7455090e+04 1.4978521e-01 3.0457689e+01 6.9037534e+00 0.0000000e+00
10804 1.7589854e+04 1.5007409e-01 3.0593284e+01 6.8428855e+00 0.0000000e+00
10805 1.7779512e+04 1.5066152e-01 3.0876677e+01 6.7865138e+00 0.0000000e+00
10806 1.7901709e+04 1.5107027e-01 3.1007439e+01 6.7280596e+00 0.0000000e+00
10807 1.7960253e+04 1.5160004e-01 3.1085069e+01 6.6646479e+00 0.0000000e+00
10808 1.7880682e+04 1.5163617e-01 3.1030577e+01 6.6198053e+00 0.0000000e+00
10809 1.7844924e+04 1.5152420e-01 3.1043479e+01 6.5364020e+00 0.0000000e+00
10810 1.7842111e+04 1.5177227e-01 3.1315281e+01 6.4383731e+00 0.0000000e+00
10811 1.7835545e+04 1.5209899e-01 3.1481599e+01 6.3428605e+00 0.0000000e+00
10812 1.7806009e+04 1.5217569e-01 3.1537803e+01 6.3023526e+00 0.0000000e+00
10813 1.7809376e+04 1.5209252e-01 3.1643988e+01 6.2982113e+00 0.0000000e+00
10814 1.7877291e+04 1.5228566e-01 3.1788296e+01 6.3108171e+00 0.0000000e+00
10815 1.8003492e+04 1.5280959e-01 3.1959691e+01 6.3430757e+00 0.0000000e+00
10816 1.8124028e+04 1.5326873e-01 3.2189471e+01 6.4001430e+00 0.0000000e+00
10817 1.8165037e+04 1.5342602e-01 3.2179906e+01 6.4282313e+00 0.0000000e+00
10818 1.8059597e+04 1.5279598e-01 3.1836376e+01 6.4701741e+00 0.0000000e+00
10819 1.7769405e+04 1.4958062e-01 3.0729682e+01 6.4734390e+00 0.0000000e+00
10820 1.7387513e+04 1.4594694e-01 2.9618870e+01 6.4755730e+00 0.0000000e+00
10821 1.7091251e+04 1.4427650e-01 2.9011281e+01 6.4970149e+00 0.0000000e+00
10822 1.6910904e+04 1.4345436e-01 2.8760939e+01 6.5150922e+00 0.0000000e+00
10823 1.6711629e+04 1.4271291e-01 2.8492303e+01 6.5219593e+00 0.0000000e+00
10824 1.6751334e+04 1.4284081e-01 2.8584866e+01 6.5701192e+00 0.0000000e+00
10825 1.6874918e+04 1.4358912e-01 2.8963259e+01 6.7207320e+00 0.0000000e+00
10826 1.6960552e+04 1.4421636e-01 2.9239539e+01 6.9340116e+00 0.0000000e+00
10827 1.6963429e+04 1.4428462e-01 2.9402144e+01 7.0308222e+00 0.0000000e+00
10828 1.6958493e+04 1.4388410e-01 2.9446326e+01 7.1485149e+00 0.0000000e+00
10829 1.7159104e+04 1.4340604e-01 2.9520727e+01 7.2782724e+00 0.0000000e+00
10830 1.7309579e+04 1.4295139e-01 2.9558928e+01 7.4149995e+00 0.0000000e+00
10831 1.7532607e+04 1.4267654e-01 2.9647806e+01 7.6842224e+00 0.0000000e+00
10832 1.7757756e+04 1.4296642e-01 2.9946999e+01 7.9232905e+00 0.0000000e+00
10833 1.7802198e+04 1.4290296e-01 3.0097462e+01 8.0632457e+00 0.0000000e+00
10834 1.8078106e+04 1.4358738e-01 3.0840961e+01 7.9264549e+00 0.0000000e+00
10835 1.8393717e+04 1.4516720e-01 3.1711239e+01 7.8326364e+00 0.0000000e+00
10836 1.8682165e+04 1.4664630e-01 3.2448583e+01 7.7320883e+00 0.0000000e+00
10837 1.8889792e+04 1.4784226e-01 3.3257122e+01 7.6388239e+00 0.0000000e+00
10838 1.8887800e+04 1.4769026e-01 3.3376988e+01 7.5154205e+00 0.0000000e+00
10839 1.8496707e+04 1.4664799e-01 3.2587779e+01 7.3143511e+00 0.0000000e+00
10840 1.8228121e+04 1.4536608e-01 3.2018875e+01 7.1201320e+00 0.0000000e+00
10841 1.8162580e+04 1.4535160e-01 3.1815496e+01 7.0173632e+00 0.0000000e+00
10842 1.8253591e+04 1.4580891e-01 3.1862686e+01 6.9515672e+00 0.0000000e+00
10843 1.8387445e+04 1.4698539e-01 3.2081875e+01 6.8709233e+00 0.0000000e+00
10844 1.8561646e+04 1.4859617e-01 3.2589681e+01 6.8711649e+00 0.0000000e+00
10845 1.8681411e+04 1.5047953e-01 3.3050830e+01 6.9691439e+00 0.0000000e+00
10846 1.8710480e+04 1.5150059e-01 3.3325842e+01 7.0547163e+00 0.0000000e+00
10847 1.8661593e+04 1.5191483e-01 3.3352771e+01 7.0899270e+00 0.0000000e+00
10848 1.8998077e+04 1.5330968e-01 3.4037374e+01 7.0660053e+00 0.0000000e+00
10849 1.8997282e+04 1.5398708e-01 3.4133277e+01 7.0361750e+00 0.0000000e+00
10850 1.8706178e+04 1.5380321e-01 3.3693233e+01 7.0272568e+00 0.0000000e+00
10851 1.8354653e+04 1.5267418e-01 3.3045311e+01 6.9553095e+00 0.0000000e+00
10852 1.8076386e+04 1.5083243e-01 3.2340655e+01 6.8760730e+00 0.0000000e+00
10853 1.7835339e+04 1.4920858e-01 3.1541179e+01 6.8608395e+00 0.0000000e+00
10854 1.7819830e+04 1.4812830e-01 3.1170967e+01 6.9268922e+00 0.0000000e+00
10855 1.7588450e+04 1.4675121e-01 3.0458169e+01 6.9713993e+00 0.0000000e+00
10856 1.7366603e+04 1.4533031e-01 2.9991139e+01 6.9937041e+00 0.0000000e+00
10857 1.7140322e+04 1.4394092e-01 2.9387592e+01 7.0377111e+00 0.0000000e+00
10858 1.7039786e+04 1.4339148e-01 2.9063436e+01 6.9824791e+00 0.0000000e+00
10859 1.6802803e+04 1.4167237e-01 2.8402073e+01 6.8238572e+00 0.0000000e+00
10860 1.6489975e+04 1.3931867e-01 2.7538488e+01 6.6556966e+00 0.0000000e+00
10861 1.6394237e+04 1.3789866e-01 2.7059131e+01 6.4784028e+00 0.0000000e+00
10862 1.6204241e+04 1.3670094e-01 2.6691178e+01 6.4357466e+00 0.0000000e+00
10863 1.6003273e+04 1.3574473e-01 2.6194390e+01 6.4041342e+00 0.0000000e+00
10864 1.5829260e+04 1.3478476e-01 2.5703561e+01 6.3135160e+00 0.0000000e+00
10865 1.5875546e+04 1.3477702e-01 2.5738223e+01 6.3169349e+00 0.0000000e+00
10866 1.5966542e+04 1.3499059e-01 2.5869579e+01 6.3088791e+00 0.0000000e+00
10867 1.6117460e+04 1.3504204e-01 2.6056715e+01 6.3018674e+00 0.0000000e+00
10868 1.6118486e+04 1.3485692e-01 2.6071208e+01 6.2806139e+00 0.0000000e+00
10869 1.6117710e+04 1.3504736e-01 2.6189935e+01 6.2549007e+00 0.0000000e+00
10870 1.6104510e+04 1.3508205e-01 2.6287360e+01 6.2121468e+00 0.0000000e+00
10871 1.6035445e+04 1.3525189e-01 2.6236870e+01 6.1056671e+00 0.0000000e+00
10872 1.6008783e+04 1.3570356e-01 2.6254590e+01 6.0052582e+00 0.0000000e+00
10873 1.5973015e+04 1.3605604e-01 2.6366711e+01 5.9053055e+00 0.0000000e+00
10874 1.5907494e+04 1.3633038e-01 2.6419723e+01 5.7951138e+00 0.0000000e+00
10875 1.5777963e+04 1.3602910e-01 2.6270084e+01 5.6739953e+00 0.0000000e+00
10876 1.5744659e+04 1.3642173e-01 2.6265908e+01 5.6636338e+00 0.0000000e+00
10877 1.5805491e+04 1.3709419e-01 2.6496792e+01 5.6935822e+00 0.0000000e+00
10878 1.5753535e+04 1.3762269e-01 2.6615382e+01 5.6666497e+00 0.0000000e+00
10879 1.5650564e+04 1.3785655e-01 2.6581408e+01 5.6238570e+00 0.0000000e+00
10880 1.5577681e+04 1.3819817e-01 2.6611839e+01 5.6142777e+00 0.0000000e+00
10881 1.5530114e+04 1.3853981e-01 2.6658889e+01 5.6175591e+00 0.0000000e+00
10882 1.5609646e+04 1.3913530e-01 2.6991821e+01 5.6185837e+00 0.0000000e+00
10883 1.5676838e+04 1.3929372e-01 2.7226940e+01 5.6187101e+00 0.0000000e+00
10884 1.5616979e+04 1.3916575e-01 2.7241840e+01 5.6326537e+00 0.0000000e+00
10885 1.5544945e+04 1.3863532e-01 2.7093408e+01 5.6481812e+00 0.0000000e+00
10886 1.5440701e+04 1.3795965e-01 2.6959698e+01 5.6709842e+00 0.0000000e+00
10887 1.5327967e+04 1.3708731e-01 2.6759335e+01 5.6812676e+00 0.0000000e+00
10888 1.5234977e+04 1.3619188e-01 2.6550902e+01 5.7181764e+00 0.0000000e+00
10889 1.5241376e+04 1.3547156e-01 2.6481051e+01 5.7930084e+00 0.0000000e+00
10890 1.5326643e+04 1.3499864e-01 2.6479654e+01 5.8755754e+00 0.0000000e+00
10891 1.5501631e+04 1.3474959e-01 2.6602791e+01 6.0325845e+00 0.0000000e+00
10892 1.5732451e+04 1.3490243e-01 2.6811173e+01 6.2421591e+00 0.0000000e+00
10893 1.5826688e+04 1.3461420e-01 2.6843688e+01 6.3261292e+00 0.0000000e+00
10894 1.5802066e+04 1.3456470e-01 2.6764300e+01 6.4540078e+00 0.0000000e+00
10895 1.5991344e+04 1.3464651e-01 2.6940163e+01 6.6281756e+00 0.0000000e+00
10896 1.6146112e+04 1.3458577e-01 2.6987829e+01 6.7684694e+00 0.0000000e+00
10897 1.6212098e+04 1.3450392e-01 2.6964292e+01 6.9077990e+00 0.0000000e+00
10898 1.6190118e+04 1.3433282e-01 2.6937210e+01 7.0532722e+00 0.0000000e+00
10899 1.6072126e+04 1.3450961e-01 2.6964283e+01 7.1279557e+00 0.0000000e+00
10900 1.6038333e+04 1.3503695e-01 2.7064094e+01 6.9316013e+00 0.0000000e+00
10901 1.6077884e+04 1.3484171e-01 2.7154454e+01 6.7841342e+00 0.0000000e+00
10902 1.6175358e+04 1.3495123e-01 2.7419863e+01 6.6453894e+00 0.0000000e+00
10903 1.6267751e+04 1.3494995e-01 2.7913711e+01 6.4913170e+00 0.0000000e+00
10904 1.6281871e+04 1.3441051e-01 2.8021795e+01 6.3426514e+00 0.0000000e+00
10905 1.6038083e+04 1.3394359e-01 2.7591015e+01 6.1535710e+00 0.0000000e+00
10906 1.5786342e+04 1.3343207e-01 2.7270939e+01 6.0003149e+00 0.0000000e+00
10907 1.5849212e+04 1.3360543e-01 2.7366922e+01 5.9336240e+00 0.0000000e+00
10908 1.6105318e+04 1.3467088e-01 2.7835418e+01 5.8868525e+00 0.0000000e+00
10909 1.6348291e+04 1.3583867e-01 2.8341688e+01 5.8187155e+00 0.0000000e+00
10910 1.6593555e+04 1.3722123e-01 2.8861661e+01 5.8138024e+00 0.0000000e+00
10911 1.6832866e+04 1.3848647e-01 2.9377734e+01 5.8890017e+00 0.0000000e+00
10912 1.7080699e+04 1.3981383e-01 2.9902102e+01 5.9595639e+00 0.0000000e+00
10913 1.7185898e+04 1.4069927e-01 3.0182963e+01 6.0257823e+00 0.0000000e+00
10914 1.7219181e+04 1.4101102e-01 3.0177453e+01 6.0235232e+00 0.0000000e+00
10915 1.6956100e+04 1.4063367e-01 2.9844177e+01 5.9889259e+00 0.0000000e+00
10916 1.7106431e+04 1.4127353e-01 3.0141224e+01 5.8968382e+00 0.0000000e+00
10917 1.7124581e+04 1.4187180e-01 3.0323215e+01 5.8404050e+00 0.0000000e+00
10918 1.7013382e+04 1.4194735e-01 3.0214881e+01 5.7986897e+00 0.0000000e+00
10919 1.6956923e+04 1.4151688e-01 3.0039554e+01 5.7857501e+00 0.0000000e+00
10920 1.6843801e+04 1.4070449e-01 2.9726201e+01 5.7279910e+00 0.0000000e+00
10921 1.6449171e+04 1.3885729e-01 2.9098642e+01 5.6880519e+00 0.0000000e+00
10922 1.5972284e+04 1.3700147e-01 2.8297547e+01 5.6326348e+00 0.0000000e+00
10923 1.5548279e+04 1.3534558e-01 2.7556877e+01 5.5544058e+00 0.0000000e+00
10924 1.5101348e+04 1.3403654e-01 2.6727274e+01 5.4946339e+00 0.0000000e+00
10925 1.4662020e+04 1.3250830e-01 2.5904165e+01 5.4138705e+00 0.0000000e+00
10926 1.4099262e+04 1.3032421e-01 2.4840531e+01 5.2753742e+00 0.0000000e+00
10927 1.3693890e+04 1.2907148e-01 2.4173413e+01 5.0065011e+00 0.0000000e+00
10928 1.3586481e+04 1.2877326e-01 2.4094912e+01 4.9146014e+00 0.0000000e+00
10929 1.3566835e+04 1.2923209e-01 2.4169680e+01 4.9017771e+00 0.0000000e+00
10930 1.3568885e+04 1.2958657e-01 2.4301401e+01 4.9263275e+00 0.0000000e+00
10931 1.3513782e+04 1.2993996e-01 2.4364354e+01 4.9195129e+00 0.0000000e+00
10932 1.3485869e+04 1.3022819e-01 2.4349560e+01 4.9161370e+00 0.0000000e+00
10933 1.3515989e+04 1.3017758e-01 2.4430345e+01 4.9153909e+00 0.0000000e+00
10934 1.3501620e+04 1.3010188e-01 2.4448029e+01 4.9307251e+00 0.0000000e+00
10935 1.3590324e+04 1.3049381e-01 2.4745203e+01 4.9320163e+00 0.0000000e+00
10936 1.3807348e+04 1.3142374e-01 2.5097944e+01 5.1288914e+00 0.0000000e+00
10937 1.3956864e+04 1.3281226e-01 2.5581972e+01 5.2074513e+00 0.0000000e+00
10938 1.4043491e+04 1.3342518e-01 2.5883202e+01 5.2031661e+00 0.0000000e+00
10939 1.4156105e+04 1.3394044e-01 2.6208136e+01 5.1740945e+00 0.0000000e+00
10940 1.4339039e+04 1.3504238e-01 2.6691704e+01 5.1791719e+00 0.0000000e+00
10941 1.4402751e+04 1.3576511e-01 2.6960014e+01 5.1602426e+00 0.0000000e+00
10942 1.4486532e+04 1.3712789e-01 2.7274677e+01 5.2357290e+00 0.0000000e+00
10943 1.4616993e+04 1.3800994e-01 2.7639044e+01 5.2792568e+00 0.0000000e+00
10944 1.4560144e+04 1.3861999e-01 2.7763266e+01 5.2414149e+00 0.0000000e+00
10945 1.4416969e+04 1.3886350e-01 2.7691170e+01 5.2194843e+00 0.0000000e+00
10946 1.4377316e+04 1.3899579e-01 2.7688586e+01 5.1984726e+00 0.0000000e+00
10947 1.4383165e+04 1.3822274e-01 2.7492188e+01 5.1596601e+00 0.0000000e+00
10948 1.4452768e+04 1.3787448e-01 2.7429673e+01 5.1778301e+00 0.0000000e+00
10949 1.4531396e+04 1.3701853e-01 2.7258207e+01 5.1536551e+00 0.0000000e+00
10950 1.4614080e+04 1.3651191e-01 2.7252676e+01 5.1342295e+00 0.0000000e+00
10951 1.4690933e+04 1.3589635e-01 2.7185654e+01 5.1381492e+00 0.0000000e+00
10952 1.4730662e+04 1.3518431e-01 2.7070753e+01 5.1495332e+00 0.0000000e+00
10953 1.4732163e+04 1.3434998e-01 2.6948564e+01 5.1854363e+00 0.0000000e+00
10954 1.4727925e+04 1.3356370e-01 2.6853290e+01 5.2636753e+00 0.0000000e+00
10955 1.4734893e+04 1.3289301e-01 2.6810465e+01 5.4425382e+00 0.0000000e+00
10956 1.4722777e+04 1.3211421e-01 2.6688472e+01 5.5968376e+00 0.0000000e+00
10957 1.4646175e+04 1.3119423e-01 2.6429659e+01 5.6265999e+00 0.0000000e+00
10958 1.4497202e+04 1.2999940e-01 2.6056077e+01 5.6810107e+00 0.0000000e+00
10959 1.4431090e+04 1.2900074e-01 2.5689496e+01 5.7674399e+00 0.0000000e+00
10960 1.4473667e+04 1.2870144e-01 2.5691353e+01 5.8726727e+00 0.0000000e+00
10961 1.4458282e+04 1.2851455e-01 2.5691944e+01 5.9838229e+00 0.0000000e+00
10962 1.4466580e+04 1.2834410e-01 2.5727677e+01 6.1610534e+00 0.0000000e+00
10963 1.4495476e+04 1.2904210e-01 2.5862041e+01 6.3230977e+00 0.0000000e+00
10964 1.4531887e+04 1.2995134e-01 2.6339796e+01 6.2539760e+00 0.0000000e+00
10965 1.4607258e+04 1.3028971e-01 2.6447995e+01 6.0689157e+00 0.0000000e+00
10966 1.4663068e+04 1.3060617e-01 2.6554221e+01 6.0000273e+00 0.0000000e+00
10967 1.4777812e+04 1.3133246e-01 2.7072821e+01 5.9253992e+00 0.0000000e+00
10968 1.4974231e+04 1.3146775e-01 2.7605540e+01 5.8637035e+00 0.0000000e+00
10969 1.4901235e+04 1.3137870e-01 2.7526274e+01 5.7790820e+00 0.0000000e+00
10970 1.4808774e+04 1.3153329e-01 2.7428932e+01 5.7030008e+00 0.0000000e+00
10971 1.4942624e+04 1.3167317e-01 2.7562732e+01 5.6449550e+00 0.0000000e+00
10972 1.5204914e+04 1.3284136e-01 2.8076787e+01 5.6231473e+00 0.0000000e+00
10973 1.5509465e+04 1.3414683e-01 2.8666010e+01 5.6037908e+00 0.0000000e+00
10974 1.5665777e+04 1.3551313e-01 2.9098316e+01 5.6263232e+00 0.0000000e+00
10975 1.5887312e+04 1.3685193e-01 2.9569725e+01 5.7289993e+00 0.0000000e+00
10976 1.6186046e+04 1.3824577e-01 3.0122437e+01 5.8524269e+00 0.0000000e+00
10977 1.6354365e+04 1.3929086e-01 3.0413840e+01 5.9487194e+00 0.0000000e+00
10978 1.6542357e+04 1.4063758e-01 3.0780527e+01 6.0283102e+00 0.0000000e+00
10979 1.6707606e+04 1.4154872e-01 3.1092214e+01 6.0527727e+00 0.0000000e+00
10980 1.7031240e+04 1.4255177e-01 3.1797642e+01 6.0914841e+00 0.0000000e+00
10981 1.7096304e+04 1.4327357e-01 3.1896457e+01 6.0989880e+00 0.0000000e+00
10982 1.7109136e+04 1.4386822e-01 3.1977971e+01 6.0964088e+00 0.0000000e+00
10983 1.6939210e+04 1.4379497e-01 3.1770765e+01 6.0261603e+00 0.0000000e+00
10984 1.6612029e+04 1.4249949e-01 3.1221510e+01 5.9643048e+00 0.0000000e+00
10985 1.6267971e+04 1.4133643e-01 3.0586651e+01 5.9196010e+00 0.0000000e+00
10986 1.5918101e+04 1.4014753e-01 3.0073745e+01 5.9063647e+00 0.0000000e+00
10987 1.5551145e+04 1.3880321e-01 2.9484242e+01 5.8259705e+00 0.0000000e+00
10988 1.5125718e+04 1.3702502e-01 2.8684703e+01 5.7062847e+00 0.0000000e+00
10989 1.4709214e+04 1.3501203e-01 2.7771546e+01 5.5870129e+00 0.0000000e+00
10990 1.4321522e+04 1.3301861e-01 2.6910286e+01 5.4560060e+00 0.0000000e+00
10991 1.4065950e+04 1.3168009e-01 2.6120805e+01 5.3449158e+00 0.0000000e+00
10992 1.4047167e+04 1.3063090e-01 2.5762579e+01 5.3070315e+00 0.0000000e+00
10993 1.4217361e+04 1.3025854e-01 2.5820088e+01 5.3427708e+00 0.0000000e+00
10994 1.4326066e+04 1.3003610e-01 2.5895684e+01 5.4009422e+00 0.0000000e+00
10995 1.4374423e+04 1.2991411e-01 2.5970337e+01 5.3697624e+00 0.0000000e+00
10996 1.4431658e+04 1.2991850e-01 2.5991107e+01 5.3797002e+00 0.0000000e+00
10997 1.4353781e+04 1.2958195e-01 2.5869256e+01 5.3950957e+00 0.0000000e+00
10998 1.4300642e+04 1.2929826e-01 2.5896288e+01 5.3938339e+00 0.0000000e+00
10999 1.4390097e+04 1.2947814e-01 2.6074996e+01 5.3785548e+00 0.0000000e+00
11000 1.4549153e+04 1.2991105e-01 2.6396441e+01 5.3288707e+00 0.0000000e+00
11001 1.4606801e+04 1.3003100e-01 2.6672875e+01 5.3105013e+00 0.0000000e+00
11002 1.4613374e+04 1.3003707e-01 2.6775321e+01 5.3067493e+00 0.0000000e+00
11003 1.4561941e+04 1.2993656e-01 2.6761415e+01 5.3147654e+00 0.0000000e+00
11004 1.4477008e+04 1.2966003e-01 2.6669304e+01 5.2821026e+00 0.0000000e+00
11005 1.4435441e+04 1.2940809e-01 2.6614569e+01 5.2125996e+00 0.0000000e+00
11006 1.4338824e+04 1.2890975e-01 2.6333763e+01 5.1440659e+00 0.0000000e+00
11007 1.4343692e+04 1.2861232e-01 2.6216956e+01 5.1205313e+00 0.0000000e+00
11008 1.4246541e+04 1.2838391e-01 2.6049316e+01 5.1345748e+00 0.0000000e+00
11009 1.4084886e+04 1.2798399e-01 2.5794013e+01 5.0890116e+00 0.0000000e+00
11010 1.4068768e+04 1.2822437e-01 2.5772603e+01 5.1264032e+00 0.0000000e+00
11011 1.4045097e+04 1.2790487e-01 2.5592641e+01 5.2497403e+00 0.0000000e+00
11012 1.4084036e+04 1.2786430e-01 2.5543453e+01 5.3561729e+00 0.0000000e+00
11013 1.4172910e+04 1.2826631e-01 2.5662606e+01 5.5566772e+00 0.0000000e+00
11014 1.4202179e+04 1.2865541e-01 2.5818778e+01 5.8309169e+00 0.0000000e+00
11015 1.4227989e+04 1.2898542e-01 2.5992638e+01 6.0975149e+00 0.0000000e+00
11016 1.4165848e+04 1.2893489e-01 2.6044474e+01 6.2104223e+00 0.0000000e+00
11017 1.4015787e+04 1.2848984e-01 2.5879430e+01 6.3311974e+00 0.0000000e+00
11018 1.3996206e+04 1.2858224e-01 2.5851379e+01 6.4829249e+00 0.0000000e+00
11019 1.4117185e+04 1.2909675e-01 2.6114875e+01 6.6213419e+00 0.0000000e+00
11020 1.4256875e+04 1.2966318e-01 2.6423834e+01 6.7662099e+00 0.0000000e+00
11021 1.4431555e+04 1.3009068e-01 2.6789333e+01 6.9534234e+00 0.0000000e+00
11022 1.4636466e+04 1.3071102e-01 2.7257822e+01 7.0838144e+00 0.0000000e+00
11023 1.4647075e+04 1.3142242e-01 2.7722689e+01 6.8966728e+00 0.0000000e+00
11024 1.4733417e+04 1.3216950e-01 2.7950494e+01 6.9057626e+00 0.0000000e+00
11025 1.4781371e+04 1.3278144e-01 2.8270147e+01 6.9376512e+00 0.0000000e+00
11026 1.4844719e+04 1.3264113e-01 2.8405373e+01 6.8760508e+00 0.0000000e+00
11027 1.4784747e+04 1.3307260e-01 2.8578200e+01 6.8587478e+00 0.0000000e+00
11028 1.4653337e+04 1.3316554e-01 2.8471489e+01 6.8830346e+00 0.0000000e+00
11029 1.4821909e+04 1.3332576e-01 2.8588979e+01 6.9056658e+00 0.0000000e+00
11030 1.5098004e+04 1.3461152e-01 2.9078805e+01 6.9467348e+00 0.0000000e+00
11031 1.5467500e+04 1.3658360e-01 2.9698482e+01 7.0273336e+00 0.0000000e+00
11032 1.5954181e+04 1.3930817e-01 3.0528399e+01 7.1746373e+00 0.0000000e+00
11033 1.6531456e+04 1.4227153e-01 3.1648751e+01 7.4318006e+00 0.0000000e+00
11034 1.7201303e+04 1.4486932e-01 3.2732345e+01 7.6417583e+00 0.0000000e+00
11035 1.7689917e+04 1.4600592e-01 3.3329986e+01 7.7900417e+00 0.0000000e+00
11036 1.7988015e+04 1.4577375e-01 3.3484273e+01 7.8569588e+00 0.0000000e+00
11037 1.8305662e+04 1.4592389e-01 3.3995005e+01 7.8201983e+00 0.0000000e+00
11038 1.8452196e+04 1.4659277e-01 3.4479171e+01 7.6853710e+00 0.0000000e+00
11039 1.8351111e+04 1.4620163e-01 3.4478531e+01 7.5318300e+00 0.0000000e+00
11040 1.7893401e+04 1.4457327e-01 3.3950875e+01 7.3915792e+00 0.0000000e+00
11041 1.7388580e+04 1.4207839e-01 3.3121952e+01 7.1494557e+00 0.0000000e+00
