# step energy mass x-momentum y-momentum z-momentum 
9716 3.6894275e+04 1.3776209e-01 4.2254098e+01 1.6122731e+01 0.0000000e+00
9717 3.8002045e+04 1.3711752e-01 4.2914224e+01 1.6162470e+01 0.0000000e+00
9718 3.9057850e+04 1.3636519e-01 4.3499804e+01 1.6143137e+01 0.0000000e+00
9719 3.9052300e+04 1.3513639e-01 4.3080164e+01 1.5214825e+01 0.0000000e+00
9720 3.8343442e+04 1.3482511e-01 4.2229456e+01 1.4035196e+01 0.0000000e+00
9721 3.6705218e+04 1.3046585e-01 3.9671382e+01 1.3413327e+01 0.0000000e+00
9722 3.4750930e+04 1.2357270e-01 3.8458959e+01 1.3287689e+01 0.0000000e+00
9723 3.2759211e+04 1.1996302e-01 3.6962888e+01 1.4087899e+01 0.0000000e+00
9724 3.2424874e+04 1.1940539e-01 3.6658718e+01 1.4589559e+01 0.0000000e+00
9725 3.2815038e+04 1.2365470e-01 3.7905400e+01 1.5035006e+01 0.0000000e+00
9726 3.2492119e+04 1.2435546e-01 3.7959397e+01 1.5064031e+01 0.0000000e+00
9727 3.1815232e+04 1.2245041e-01 3.7079326e+01 1.4871042e+01 0.0000000e+00
9728 3.0895586e+04 1.1848261e-01 3.4782700e+01 1.4168980e+01 0.0000000e+00
9729 2.9374268e+04 1.1458834e-01 3.3290506e+01 1.3686398e+01 0.0000000e+00
9730 2.8510095e+04 1.1189729e-01 3.3689574e+01 1.3436500e+01 0.0000000e+00
9731 2.7598053e+04 1.1035488e-01 3.3619122e+01 1.4005471e+01 0.0000000e+00
9732 2.7291925e+04 1.1041883e-01 3.4460295e+01 1.4503891e+01 0.0000000e+00
9733 2.7736079e+04 1.1263662e-01 3.5607768e+01 1.5031161e+01 0.0000000e+00
9734 2.7869200e+04 1.1310731e-01 3.6184730e+01 1.5633164e+01 0.0000000e+00
9735 2.8156280e+04 1.1406322e-01 3.6214526e+01 1.5689723e+01 0.0000000e+00
9736 2.7919918e+04 1.1422235e-01 3.6534193e+01 1.5073365e+01 0.0000000e+00
9737 2.8310632e+04 1.1635122e-01 3.7256317e+01 1.3989394e+01 0.0000000e+00
9738 2.8930008e+04 1.1997971e-01 3.7462366e+01 1.2787297e+01 0.0000000e+00
9739 3.0343642e+04 1.2478813e-01 3.8073625e+01 1.2865994e+01 0.0000000e+00
9740 3.1731571e+04 1.3003700e-01 3.9479039e+01 1.3622918e+01 0.0000000e+00
9741 3.2999137e+04 1.3407026e-01 4.0283335e+01 1.4382058e+01 0.0000000e+00
9742 3.3441183e+04 1.3419257e-01 3.9661990e+01 1.5000651e+01 0.0000000e+00
9743 3.3110440e+04 1.3128047e-01 3.9197165e+01 1.5450117e+01 0.0000000e+00
9744 3.3159884e+04 1.2939538e-01 4.0324743e+01 1.6557951e+01 0.0000000e+00
9745 3.3362759e+04 1.2661313e-01 4.1182951e+01 1.7116602e+01 0.0000000e+00
9746 3.2909364e+04 1.2183999e-01 4.1552891e+01 1.7601523e+01 0.0000000e+00
9747 3.2236463e+04 1.1756364e-01 4.1292794e+01 1.7707485e+01 0.0000000e+00
9748 3.2093647e+04 1.1807209e-01 4.1229609e+01 1.6872451e+01 0.0000000e+00
9749 3.2343876e+04 1.1961542e-01 4.2012698e+01 1.6466572e+01 0.0000000e+00
9750 3.2395494e+04 1.2011803e-01 4.2203148e+01 1.6032940e+01 0.0000000e+00
9751 3.3166458e+04 1.2424315e-01 4.2959853e+01 1.6172516e+01 0.0000000e+00
9752 3.4494005e+04 1.2932804e-01 4.4449570e+01 1.6038397e+01 0.0000000e+00
9753 3.5934293e+04 1.3633508e-01 4.6330695e+01 1.6291254e+01 0.0000000e+00
9754 3.5935358e+04 1.3874784e-01 4.6214808e+01 1.6855698e+01 0.0000000e+00
9755 3.4913458e+04 1.3929144e-01 4.3532845e+01 1.6903619e+01 0.0000000e+00
9756 3.5528044e+04 1.4202843e-01 4.4113639e+01 1.6330770e+01 0.0000000e+00
9757 3.6534373e+04 1.4535374e-01 4.4319473e+01 1.6212819e+01 0.0000000e+00
9758 3.7353812e+04 1.4670338e-01 4.4150048e+01 1.6300315e+01 0.0000000e+00
9759 3.7763783e+04 1.4790944e-01 4.3784279e+01 1.5433269e+01 0.0000000e+00
9760 3.7844232e+04 1.4758773e-01 4.2945470e+01 1.5171316e+01 0.0000000e+00
9761 3.7493839e+04 1.4601104e-01 4.1851318e+01 1.5526011e+01 0.0000000e+00
9762 3.8119052e+04 1.4376877e-01 4.3436626e+01 1.6212611e+01 0.0000000e+00
9763 3.8796911e+04 1.4260680e-01 4.5773881e+01 1.7042289e+01 0.0000000e+00
9764 3.9448126e+04 1.4442429e-01 4.7452827e+01 1.7947563e+01 0.0000000e+00
9765 4.0374340e+04 1.4809297e-01 4.7785993e+01 1.8487103e+01 0.0000000e+00
9766 4.2180406e+04 1.5335328e-01 4.8977388e+01 1.8372194e+01 0.0000000e+00
9767 4.3535049e+04 1.5716868e-01 5.0417760e+01 1.7631109e+01 0.0000000e+00
9768 4.3733649e+04 1.5814276e-01 4.9936629e+01 1.7032373e+01 0.0000000e+00
9769 4.3490063e+04 1.5789818e-01 4.8718592e+01 1.7250790e+01 0.0000000e+00
9770 4.3068880e+04 1.5818446e-01 4.7359791e+01 1.7255215e+01 0.0000000e+00
9771 4.2076155e+04 1.5543110e-01 4.5546150e+01 1.6828979e+01 0.0000000e+00
9772 4.0275884e+04 1.5193616e-01 4.3224702e+01 1.6596969e+01 0.0000000e+00
9773 3.8454960e+04 1.4521425e-01 4.1117205e+01 1.6664839e+01 0.0000000e+00
9774 3.7009853e+04 1.3876160e-01 3.9805139e+01 1.6015989e+01 0.0000000e+00
9775 3.5057501e+04 1.3430540e-01 3.8993758e+01 1.5331126e+01 0.0000000e+00
9776 3.4578525e+04 1.3200132e-01 3.9022895e+01 1.5831347e+01 0.0000000e+00
9777 3.6077205e+04 1.3509256e-01 4.1647877e+01 1.6111870e+01 0.0000000e+00
9778 3.7367000e+04 1.3566803e-01 4.3075795e+01 1.6143495e+01 0.0000000e+00
9779 3.8616528e+04 1.3609224e-01 4.4103997e+01 1.6083418e+01 0.0000000e+00
9780 3.9106699e+04 1.3524065e-01 4.4554255e+01 1.5429926e+01 0.0000000e+00
9781 3.8592148e+04 1.3563830e-01 4.3905124e+01 1.4319874e+01 0.0000000e+00
9782 3.6946229e+04 1.3186081e-01 4.1484570e+01 1.3576038e+01 0.0000000e+00
9783 3.4939961e+04 1.2490702e-01 3.9756198e+01 1.3558452e+01 0.0000000e+00
9784 3.3222595e+04 1.2002887e-01 3.8438055e+01 1.3993094e+01 0.0000000e+00
9785 3.2707247e+04 1.2198660e-01 3.7964407e+01 1.4742124e+01 0.0000000e+00
9786 3.3207379e+04 1.2630434e-01 3.9006474e+01 1.5243898e+01 0.0000000e+00
9787 3.3246190e+04 1.2682445e-01 3.8551813e+01 1.5326756e+01 0.0000000e+00
9788 3.2393226e+04 1.2426836e-01 3.7641705e+01 1.5186800e+01 0.0000000e+00
9789 3.1422257e+04 1.1919626e-01 3.6041861e+01 1.4572518e+01 0.0000000e+00
9790 2.9902092e+04 1.1466603e-01 3.4323122e+01 1.3966925e+01 0.0000000e+00
9791 2.9143315e+04 1.1077165e-01 3.4134144e+01 1.3714760e+01 0.0000000e+00
9792 2.8168716e+04 1.0778848e-01 3.3574708e+01 1.4162632e+01 0.0000000e+00
9793 2.7394629e+04 1.0618532e-01 3.3772757e+01 1.4560558e+01 0.0000000e+00
9794 2.7966770e+04 1.0888167e-01 3.4955630e+01 1.5058600e+01 0.0000000e+00
9795 2.8339820e+04 1.1217104e-01 3.6434089e+01 1.5665750e+01 0.0000000e+00
9796 2.8654141e+04 1.1489732e-01 3.7211944e+01 1.5819088e+01 0.0000000e+00
9797 2.8624272e+04 1.1565376e-01 3.7236339e+01 1.5338072e+01 0.0000000e+00
9798 2.8776176e+04 1.1765038e-01 3.8547151e+01 1.3963184e+01 0.0000000e+00
9799 2.9265113e+04 1.2176086e-01 3.8469489e+01 1.2831198e+01 0.0000000e+00
9800 3.0616367e+04 1.2818729e-01 3.9717235e+01 1.2797648e+01 0.0000000e+00
9801 3.1968966e+04 1.3421410e-01 4.1004803e+01 1.3567208e+01 0.0000000e+00
9802 3.3605973e+04 1.3944298e-01 4.2562026e+01 1.4459195e+01 0.0000000e+00
9803 3.4241660e+04 1.4014160e-01 4.1926437e+01 1.5080753e+01 0.0000000e+00
9804 3.4387261e+04 1.3754925e-01 4.1041693e+01 1.5450308e+01 0.0000000e+00
9805 3.4338335e+04 1.3534204e-01 4.1749941e+01 1.6401577e+01 0.0000000e+00
9806 3.4611047e+04 1.3227228e-01 4.2506507e+01 1.7180549e+01 0.0000000e+00
9807 3.4505725e+04 1.2874779e-01 4.3073157e+01 1.7648060e+01 0.0000000e+00
9808 3.3650859e+04 1.2335678e-01 4.2550267e+01 1.8129771e+01 0.0000000e+00
9809 3.3432226e+04 1.2318658e-01 4.2068912e+01 1.7203955e+01 0.0000000e+00
9810 3.3217578e+04 1.2351563e-01 4.2349594e+01 1.6764588e+01 0.0000000e+00
9811 3.3298650e+04 1.2348093e-01 4.2400908e+01 1.6421405e+01 0.0000000e+00
9812 3.3633969e+04 1.2487398e-01 4.2642465e+01 1.6355609e+01 0.0000000e+00
9813 3.4605085e+04 1.3001833e-01 4.3764464e+01 1.6128136e+01 0.0000000e+00
9814 3.6202296e+04 1.3693316e-01 4.6207662e+01 1.6410612e+01 0.0000000e+00
9815 3.7026472e+04 1.4307375e-01 4.7636820e+01 1.6759862e+01 0.0000000e+00
9816 3.6850719e+04 1.4218884e-01 4.6425988e+01 1.7153081e+01 0.0000000e+00
9817 3.6100397e+04 1.4338576e-01 4.4551039e+01 1.6744216e+01 0.0000000e+00
9818 3.6831287e+04 1.4655663e-01 4.4913873e+01 1.6419443e+01 0.0000000e+00
9819 3.7884154e+04 1.4891255e-01 4.4978472e+01 1.6461017e+01 0.0000000e+00
9820 3.8258943e+04 1.4977441e-01 4.4712693e+01 1.6120852e+01 0.0000000e+00
9821 3.8877163e+04 1.5137089e-01 4.4386421e+01 1.5235777e+01 0.0000000e+00
9822 3.8419639e+04 1.5007569e-01 4.2837133e+01 1.5478729e+01 0.0000000e+00
9823 3.8695474e+04 1.4875937e-01 4.3468073e+01 1.5792480e+01 0.0000000e+00
9824 3.9573354e+04 1.4705555e-01 4.6149236e+01 1.6589549e+01 0.0000000e+00
9825 4.0219712e+04 1.4700597e-01 4.7826206e+01 1.7533065e+01 0.0000000e+00
9826 4.0609421e+04 1.4944537e-01 4.8463033e+01 1.8311231e+01 0.0000000e+00
9827 4.1972027e+04 1.5298769e-01 4.8388765e+01 1.8359257e+01 0.0000000e+00
9828 4.3650690e+04 1.5747150e-01 5.0176991e+01 1.7845006e+01 0.0000000e+00
9829 4.3982493e+04 1.5864913e-01 5.0133297e+01 1.7114645e+01 0.0000000e+00
9830 4.3583017e+04 1.5856124e-01 4.9248586e+01 1.7044937e+01 0.0000000e+00
9831 4.3111258e+04 1.5807245e-01 4.7647666e+01 1.7306495e+01 0.0000000e+00
9832 4.2124466e+04 1.5656643e-01 4.6257911e+01 1.7126318e+01 0.0000000e+00
9833 4.0543636e+04 1.5334497e-01 4.3872308e+01 1.7027546e+01 0.0000000e+00
9834 3.9048466e+04 1.4786027e-01 4.2337853e+01 1.6582858e+01 0.0000000e+00
9835 3.7566163e+04 1.4171204e-01 4.0674846e+01 1.6161776e+01 0.0000000e+00
9836 3.6014218e+04 1.3827350e-01 3.9386687e+01 1.5456046e+01 0.0000000e+00
9837 3.5202613e+04 1.3565356e-01 4.0087287e+01 1.5890606e+01 0.0000000e+00
9838 3.6229398e+04 1.3733650e-01 4.1568514e+01 1.6181878e+01 0.0000000e+00
9839 3.7424738e+04 1.3685093e-01 4.2776678e+01 1.6245659e+01 0.0000000e+00
9840 3.8604962e+04 1.3688081e-01 4.3536515e+01 1.6225992e+01 0.0000000e+00
9841 3.9015481e+04 1.3505241e-01 4.3442122e+01 1.5721412e+01 0.0000000e+00
9842 3.8644267e+04 1.3476188e-01 4.2835788e+01 1.4495644e+01 0.0000000e+00
9843 3.7322902e+04 1.3255489e-01 4.0874705e+01 1.3512384e+01 0.0000000e+00
9844 3.5573162e+04 1.2717739e-01 3.8880257e+01 1.3335694e+01 0.0000000e+00
9845 3.3661110e+04 1.2165454e-01 3.7843351e+01 1.3653600e+01 0.0000000e+00
9846 3.2397857e+04 1.1922893e-01 3.6828645e+01 1.4487858e+01 0.0000000e+00
9847 3.2831756e+04 1.2267776e-01 3.7876651e+01 1.4898265e+01 0.0000000e+00
9848 3.2809429e+04 1.2409566e-01 3.8166563e+01 1.5109491e+01 0.0000000e+00
9849 3.2149401e+04 1.2339911e-01 3.7685030e+01 1.5047806e+01 0.0000000e+00
9850 3.1443825e+04 1.2015441e-01 3.5683782e+01 1.4561697e+01 0.0000000e+00
9851 3.0032968e+04 1.1564295e-01 3.3816696e+01 1.3657249e+01 0.0000000e+00
9852 2.9022996e+04 1.1190078e-01 3.3302178e+01 1.3477216e+01 0.0000000e+00
9853 2.7978198e+04 1.0977869e-01 3.3430268e+01 1.3883373e+01 0.0000000e+00
9854 2.7226468e+04 1.0786361e-01 3.3589122e+01 1.4298273e+01 0.0000000e+00
9855 2.7717414e+04 1.1091603e-01 3.5123245e+01 1.4805993e+01 0.0000000e+00
9856 2.7783597e+04 1.1275120e-01 3.5957416e+01 1.5364509e+01 0.0000000e+00
9857 2.8222490e+04 1.1523624e-01 3.6937130e+01 1.5773538e+01 0.0000000e+00
9858 2.7977947e+04 1.1448022e-01 3.6468059e+01 1.5278884e+01 0.0000000e+00
9859 2.8101482e+04 1.1568880e-01 3.7530068e+01 1.4487759e+01 0.0000000e+00
9860 2.8508803e+04 1.1873509e-01 3.7459913e+01 1.3078433e+01 0.0000000e+00
9861 2.9779611e+04 1.2382387e-01 3.8238743e+01 1.2633139e+01 0.0000000e+00
9862 3.1091891e+04 1.2800878e-01 3.8913796e+01 1.3280779e+01 0.0000000e+00
9863 3.2584666e+04 1.3227437e-01 4.0198489e+01 1.4043795e+01 0.0000000e+00
9864 3.3320241e+04 1.3393148e-01 3.9876431e+01 1.4743815e+01 0.0000000e+00
9865 3.3448372e+04 1.3268140e-01 3.9311978e+01 1.5242382e+01 0.0000000e+00
9866 3.3257408e+04 1.3034576e-01 3.9939935e+01 1.6105376e+01 0.0000000e+00
9867 3.3355348e+04 1.2744951e-01 4.0807080e+01 1.6933444e+01 0.0000000e+00
9868 3.3458274e+04 1.2447147e-01 4.1729936e+01 1.7323409e+01 0.0000000e+00
9869 3.2566638e+04 1.1891489e-01 4.1543343e+01 1.7866165e+01 0.0000000e+00
9870 3.2307282e+04 1.1838994e-01 4.1194290e+01 1.7149100e+01 0.0000000e+00
9871 3.2281072e+04 1.1909965e-01 4.1788656e+01 1.6586596e+01 0.0000000e+00
9872 3.2491178e+04 1.2014361e-01 4.2154240e+01 1.6236346e+01 0.0000000e+00
9873 3.2822516e+04 1.2143718e-01 4.2209380e+01 1.6072842e+01 0.0000000e+00
9874 3.3845941e+04 1.2674029e-01 4.3366209e+01 1.5974805e+01 0.0000000e+00
9875 3.5462552e+04 1.3344317e-01 4.5879329e+01 1.6189740e+01 0.0000000e+00
9876 3.6373350e+04 1.3971334e-01 4.7284336e+01 1.6487996e+01 0.0000000e+00
9877 3.5615998e+04 1.3813713e-01 4.4914619e+01 1.7036280e+01 0.0000000e+00
9878 3.5301857e+04 1.4081186e-01 4.3906808e+01 1.6596196e+01 0.0000000e+00
9879 3.6114781e+04 1.4374079e-01 4.4206657e+01 1.6200163e+01 0.0000000e+00
9880 3.7112274e+04 1.4612440e-01 4.4250569e+01 1.6211462e+01 0.0000000e+00
9881 3.7582380e+04 1.4719637e-01 4.4005694e+01 1.5964433e+01 0.0000000e+00
9882 3.8015544e+04 1.4804790e-01 4.3589308e+01 1.5269464e+01 0.0000000e+00
9883 3.7628981e+04 1.4690205e-01 4.2212228e+01 1.5405104e+01 0.0000000e+00
9884 3.7779052e+04 1.4542312e-01 4.2475300e+01 1.5784445e+01 0.0000000e+00
9885 3.8707555e+04 1.4394707e-01 4.5178974e+01 1.6565586e+01 0.0000000e+00
9886 3.9376726e+04 1.4398200e-01 4.6756329e+01 1.7520122e+01 0.0000000e+00
9887 4.0106154e+04 1.4731411e-01 4.8170745e+01 1.8383592e+01 0.0000000e+00
9888 4.1337778e+04 1.5070038e-01 4.7968298e+01 1.8466091e+01 0.0000000e+00
9889 4.3221086e+04 1.5608269e-01 5.0174832e+01 1.8008377e+01 0.0000000e+00
9890 4.3766278e+04 1.5768045e-01 5.0344311e+01 1.7307135e+01 0.0000000e+00
9891 4.3561008e+04 1.5813577e-01 4.9441852e+01 1.7119860e+01 0.0000000e+00
9892 4.3307284e+04 1.5816747e-01 4.7772145e+01 1.7377290e+01 0.0000000e+00
9893 4.2555104e+04 1.5713514e-01 4.6403028e+01 1.7118052e+01 0.0000000e+00
9894 4.0989970e+04 1.5375571e-01 4.3957338e+01 1.6873169e+01 0.0000000e+00
9895 3.9402311e+04 1.4838595e-01 4.2175819e+01 1.6397604e+01 0.0000000e+00
9896 3.7707313e+04 1.4177996e-01 4.0419764e+01 1.6311386e+01 0.0000000e+00
9897 3.5705764e+04 1.3637534e-01 3.8724810e+01 1.5231624e+01 0.0000000e+00
9898 3.4633422e+04 1.3167026e-01 3.9172787e+01 1.5705934e+01 0.0000000e+00
9899 3.5370283e+04 1.3375771e-01 4.0677168e+01 1.5957115e+01 0.0000000e+00
9900 3.6836193e+04 1.3526300e-01 4.2720510e+01 1.6077200e+01 0.0000000e+00
9901 3.7954417e+04 1.3558360e-01 4.3654259e+01 1.6128581e+01 0.0000000e+00
9902 3.8766583e+04 1.3477308e-01 4.4029005e+01 1.5741332e+01 0.0000000e+00
9903 3.8529993e+04 1.3470431e-01 4.3605588e+01 1.4565420e+01 0.0000000e+00
9904 3.7397397e+04 1.3361457e-01 4.2039512e+01 1.3569409e+01 0.0000000e+00
9905 3.5527025e+04 1.2767244e-01 3.9743253e+01 1.3294364e+01 0.0000000e+00
9906 3.3667578e+04 1.2153554e-01 3.8754016e+01 1.3473489e+01 0.0000000e+00
9907 3.2403984e+04 1.1982310e-01 3.7493301e+01 1.4379175e+01 0.0000000e+00
9908 3.2813299e+04 1.2460426e-01 3.8477104e+01 1.4962249e+01 0.0000000e+00
9909 3.3079003e+04 1.2583225e-01 3.8466869e+01 1.5212929e+01 0.0000000e+00
9910 3.2462732e+04 1.2434020e-01 3.7769196e+01 1.5158509e+01 0.0000000e+00
9911 3.1563988e+04 1.1988950e-01 3.6077375e+01 1.4757743e+01 0.0000000e+00
9912 3.0148435e+04 1.1501146e-01 3.4506214e+01 1.3858541e+01 0.0000000e+00
9913 2.9332739e+04 1.1141872e-01 3.3806447e+01 1.3829084e+01 0.0000000e+00
9914 2.8253615e+04 1.0816659e-01 3.3563875e+01 1.4001326e+01 0.0000000e+00
9915 2.7262786e+04 1.0562044e-01 3.3469410e+01 1.4394945e+01 0.0000000e+00
9916 2.7549279e+04 1.0721052e-01 3.4506739e+01 1.4879279e+01 0.0000000e+00
9917 2.7895886e+04 1.1069253e-01 3.5785965e+01 1.5386376e+01 0.0000000e+00
9918 2.8410527e+04 1.1379063e-01 3.7058101e+01 1.5783361e+01 0.0000000e+00
9919 2.8363805e+04 1.1444780e-01 3.6802854e+01 1.5422363e+01 0.0000000e+00
9920 2.8342116e+04 1.1620968e-01 3.8159069e+01 1.4275428e+01 0.0000000e+00
9921 2.8704700e+04 1.1948030e-01 3.8313732e+01 1.2913161e+01 0.0000000e+00
9922 2.9842294e+04 1.2575105e-01 3.9181646e+01 1.2621372e+01 0.0000000e+00
9923 3.1432365e+04 1.3221093e-01 4.0755594e+01 1.3250885e+01 0.0000000e+00
9924 3.2913759e+04 1.3669983e-01 4.1957235e+01 1.4142412e+01 0.0000000e+00
9925 3.3869868e+04 1.3832947e-01 4.1829955e+01 1.4878255e+01 0.0000000e+00
9926 3.4189682e+04 1.3679589e-01 4.1021059e+01 1.5426088e+01 0.0000000e+00
9927 3.3998653e+04 1.3396785e-01 4.1163473e+01 1.6041947e+01 0.0000000e+00
9928 3.4295605e+04 1.3191642e-01 4.2113668e+01 1.7001885e+01 0.0000000e+00
9929 3.4527776e+04 1.2935320e-01 4.2943853e+01 1.7484582e+01 0.0000000e+00
9930 3.3765017e+04 1.2394504e-01 4.2701387e+01 1.7974406e+01 0.0000000e+00
9931 3.3392805e+04 1.2247312e-01 4.2143833e+01 1.7435903e+01 0.0000000e+00
9932 3.3162807e+04 1.2255687e-01 4.2287401e+01 1.6877212e+01 0.0000000e+00
9933 3.3245423e+04 1.2302850e-01 4.2414091e+01 1.6456047e+01 0.0000000e+00
9934 3.3228136e+04 1.2368138e-01 4.2386064e+01 1.6264333e+01 0.0000000e+00
9935 3.4280251e+04 1.2863399e-01 4.3665217e+01 1.6260143e+01 0.0000000e+00
9936 3.5603081e+04 1.3385875e-01 4.5437067e+01 1.6324635e+01 0.0000000e+00
9937 3.6718433e+04 1.4100694e-01 4.7139691e+01 1.6662462e+01 0.0000000e+00
9938 3.7071335e+04 1.4282282e-01 4.7157871e+01 1.7196171e+01 0.0000000e+00
9939 3.5949276e+04 1.4184925e-01 4.4255338e+01 1.6915339e+01 0.0000000e+00
9940 3.6474361e+04 1.4516622e-01 4.4786097e+01 1.6493429e+01 0.0000000e+00
9941 3.7614467e+04 1.4816828e-01 4.4959994e+01 1.6376314e+01 0.0000000e+00
9942 3.8197539e+04 1.4918645e-01 4.4726428e+01 1.6398219e+01 0.0000000e+00
9943 3.8811172e+04 1.5075797e-01 4.4583543e+01 1.5354831e+01 0.0000000e+00
9944 3.8544491e+04 1.5013307e-01 4.3258472e+01 1.5364142e+01 0.0000000e+00
9945 3.8432776e+04 1.4862663e-01 4.2880730e+01 1.5590444e+01 0.0000000e+00
9946 3.9264989e+04 1.4659435e-01 4.5294994e+01 1.6383212e+01 0.0000000e+00
9947 3.9961429e+04 1.4615389e-01 4.7167439e+01 1.7314100e+01 0.0000000e+00
9948 4.0683533e+04 1.4926855e-01 4.9070320e+01 1.8312997e+01 0.0000000e+00
9949 4.1484639e+04 1.5126012e-01 4.8204552e+01 1.8450985e+01 0.0000000e+00
9950 4.3347102e+04 1.5632994e-01 4.9913477e+01 1.8149193e+01 0.0000000e+00
9951 4.4017966e+04 1.5861574e-01 5.0462266e+01 1.7361397e+01 0.0000000e+00
9952 4.3612453e+04 1.5865197e-01 4.9533150e+01 1.6996000e+01 0.0000000e+00
9953 4.3318356e+04 1.5787077e-01 4.8136872e+01 1.7277687e+01 0.0000000e+00
9954 4.2604841e+04 1.5764872e-01 4.6881151e+01 1.7274364e+01 0.0000000e+00
9955 4.1143443e+04 1.5402091e-01 4.4648481e+01 1.7013243e+01 0.0000000e+00
9956 3.9590807e+04 1.4935189e-01 4.2827716e+01 1.6471819e+01 0.0000000e+00
9957 3.7947854e+04 1.4319208e-01 4.1042135e+01 1.6421467e+01 0.0000000e+00
9958 3.6457498e+04 1.3819824e-01 3.9422531e+01 1.5536803e+01 0.0000000e+00
9959 3.5180144e+04 1.3489020e-01 3.9808824e+01 1.5740112e+01 0.0000000e+00
9960 3.5630185e+04 1.3597608e-01 4.0646946e+01 1.5962625e+01 0.0000000e+00
9961 3.7016009e+04 1.3697869e-01 4.2482539e+01 1.6095794e+01 0.0000000e+00
9962 3.8093299e+04 1.3663951e-01 4.3163386e+01 1.6145786e+01 0.0000000e+00
9963 3.8987433e+04 1.3562394e-01 4.3553759e+01 1.6054374e+01 0.0000000e+00
9964 3.8795498e+04 1.3513427e-01 4.3075418e+01 1.4852050e+01 0.0000000e+00
9965 3.7863966e+04 1.3450079e-01 4.1964750e+01 1.3728824e+01 0.0000000e+00
9966 3.6235708e+04 1.2923869e-01 3.9398514e+01 1.3357732e+01 0.0000000e+00
9967 3.4287610e+04 1.2273785e-01 3.8423939e+01 1.3361172e+01 0.0000000e+00
9968 3.2427847e+04 1.1999368e-01 3.6952109e+01 1.4289445e+01 0.0000000e+00
9969 3.2538139e+04 1.2051789e-01 3.7076675e+01 1.4682925e+01 0.0000000e+00
9970 3.2861507e+04 1.2400187e-01 3.8175676e+01 1.5089604e+01 0.0000000e+00
9971 3.2268904e+04 1.2415796e-01 3.8016868e+01 1.5032826e+01 0.0000000e+00
9972 3.1653600e+04 1.2167863e-01 3.6715755e+01 1.4697642e+01 0.0000000e+00
9973 3.0479769e+04 1.1705136e-01 3.4448192e+01 1.3885368e+01 0.0000000e+00
9974 2.9286681e+04 1.1320093e-01 3.3165753e+01 1.3685710e+01 0.0000000e+00
9975 2.8233878e+04 1.1006990e-01 3.3469135e+01 1.3683612e+01 0.0000000e+00
9976 2.7280604e+04 1.0742968e-01 3.3243177e+01 1.4117032e+01 0.0000000e+00
9977 2.7351739e+04 1.0908082e-01 3.4534643e+01 1.4647957e+01 0.0000000e+00
9978 2.7639410e+04 1.1202433e-01 3.5697850e+01 1.5157786e+01 0.0000000e+00
9979 2.8166445e+04 1.1459879e-01 3.7003360e+01 1.5724385e+01 0.0000000e+00
9980 2.8095652e+04 1.1483692e-01 3.6650543e+01 1.5480441e+01 0.0000000e+00
9981 2.7928529e+04 1.1540893e-01 3.7522337e+01 1.4797726e+01 0.0000000e+00
9982 2.8349303e+04 1.1767779e-01 3.7752355e+01 1.3452515e+01 0.0000000e+00
9983 2.9276819e+04 1.2192455e-01 3.8106416e+01 1.2637490e+01 0.0000000e+00
9984 3.0706750e+04 1.2677238e-01 3.8821392e+01 1.3029382e+01 0.0000000e+00
9985 3.2071968e+04 1.3075130e-01 3.9835797e+01 1.3838700e+01 0.0000000e+00
9986 3.3192789e+04 1.3386456e-01 4.0235169e+01 1.4577006e+01 0.0000000e+00
9987 3.3578577e+04 1.3365975e-01 3.9729609e+01 1.5216154e+01 0.0000000e+00
9988 3.3294123e+04 1.3095726e-01 3.9798385e+01 1.5735410e+01 0.0000000e+00
9989 3.3427059e+04 1.2873286e-01 4.0731240e+01 1.6763572e+01 0.0000000e+00
9990 3.3679581e+04 1.2609283e-01 4.1763430e+01 1.7250449e+01 0.0000000e+00
9991 3.2985111e+04 1.2104970e-01 4.1827709e+01 1.7781922e+01 0.0000000e+00
9992 3.2456430e+04 1.1822125e-01 4.1484461e+01 1.7486643e+01 0.0000000e+00
9993 3.2256282e+04 1.1880503e-01 4.1699305e+01 1.6823768e+01 0.0000000e+00
9994 3.2560363e+04 1.2000842e-01 4.2236819e+01 1.6465052e+01 0.0000000e+00
9995 3.2497680e+04 1.2075815e-01 4.2207953e+01 1.6074671e+01 0.0000000e+00
9996 3.3583355e+04 1.2548069e-01 4.3360718e+01 1.6154870e+01 0.0000000e+00
9997 3.4943337e+04 1.3089650e-01 4.5197051e+01 1.6158796e+01 0.0000000e+00
9998 3.6205366e+04 1.3818731e-01 4.6989114e+01 1.6448614e+01 0.0000000e+00
9999 3.6021410e+04 1.3904351e-01 4.6121465e+01 1.7056006e+01 0.0000000e+00
10000 3.5206314e+04 1.3988782e-01 4.4001828e+01 1.6838367e+01 0.0000000e+00
10001 3.5929280e+04 1.4305601e-01 4.4443558e+01 1.6365885e+01 0.0000000e+00
10002 3.6968069e+04 1.4607298e-01 4.4591944e+01 1.6284042e+01 0.0000000e+00
10003 3.7617314e+04 1.4693603e-01 4.4457915e+01 1.6377947e+01 0.0000000e+00
10004 3.8145215e+04 1.4836675e-01 4.4172956e+01 1.5355005e+01 0.0000000e+00
10005 3.7975320e+04 1.4785039e-01 4.2990109e+01 1.5270535e+01 0.0000000e+00
10006 3.7731598e+04 1.4612318e-01 4.2334395e+01 1.5533641e+01 0.0000000e+00
